id_alg,param_1,param_2,param_3,id_dataset,param_4,mean_ind,std_ind,ind_0,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9
2,-1,1,5,5,2,0.8576391000304044,0.0430270068645565,0.862876254180602,0.9166666666666669,0.8115942028985507,0.875,0.8532608695652174,0.784965034965035,0.8391608391608392,0.916083916083916,0.9003496503496505,0.8164335664335665
3,-1,0,10,5,2,0.8614599168946995,0.0526242988744506,0.802675585284281,0.914855072463768,0.8315217391304349,0.9583333333333331,0.766304347826087,0.8618881118881119,0.8776223776223776,0.9003496503496505,0.8461538461538461,0.854895104895105
4,-1,1,10,5,2,0.866822489105098,0.0690254563115247,0.7809364548494983,0.9583333333333331,0.8949275362318841,0.75,0.8731884057971017,0.8006993006993006,0.9545454545454544,0.9388111888111887,0.8618881118881119,0.854895104895105
5,5,0,0,5,2,0.9086639809465896,0.032564635275289,0.9180602006688964,0.914855072463768,0.8949275362318841,0.9166666666666669,0.8949275362318841,0.8618881118881119,0.9003496503496505,0.9615384615384616,0.8618881118881119,0.9615384615384616
6,10,0,0,5,2,0.9029479578392624,0.0421192423406249,0.862876254180602,0.9365942028985508,0.875,0.9166666666666669,0.9365942028985508,0.8234265734265734,0.9615384615384616,0.9388111888111887,0.8618881118881119,0.916083916083916
7,5,1,0,5,2,0.8991423431640821,0.0632717191568764,0.8244147157190636,0.9782608695652174,0.8532608695652174,0.9583333333333331,0.9365942028985508,0.8006993006993006,0.9615384615384616,0.916083916083916,0.8234265734265734,0.9388111888111887
8,10,1,0,5,2,0.909346812607682,0.03992648510937,0.9230769230769232,0.9583333333333331,0.8532608695652174,0.875,0.9365942028985508,0.8618881118881119,0.9615384615384616,0.9388111888111887,0.8618881118881119,0.9230769230769232
9,5,0,5,5,2,0.8883969291577987,0.04388423598796,0.9230769230769232,0.9166666666666669,0.8115942028985507,0.9166666666666669,0.9365942028985508,0.8391608391608392,0.9003496503496505,0.9388111888111887,0.8618881118881119,0.8391608391608392
10,10,0,5,5,2,0.9039272321881018,0.0401883638950472,0.8846153846153846,0.9583333333333331,0.8532608695652174,0.9166666666666669,0.8949275362318841,0.8618881118881119,0.9615384615384616,0.9388111888111887,0.8461538461538461,0.9230769230769232
11,5,1,5,5,2,0.9017938583155976,0.0430489559615684,0.8411371237458194,0.9583333333333331,0.9166666666666669,0.9166666666666669,0.914855072463768,0.8391608391608392,0.9615384615384616,0.9003496503496505,0.8461538461538461,0.9230769230769232
12,10,1,5,5,2,0.9110595925813316,0.0389231429890159,0.9230769230769232,0.914855072463768,0.8532608695652174,0.9583333333333331,0.9365942028985508,0.8846153846153846,0.9230769230769232,0.9772727272727272,0.8618881118881119,0.8776223776223776
1,-1,0,5,5,3,0.8708954089388872,0.0582132715840465,0.802675585284281,0.8949275362318841,0.914855072463768,0.8731884057971017,0.9365942028985508,0.9388111888111887,0.9003496503496505,0.7622377622377623,0.8006993006993006,0.8846153846153846
2,-1,1,5,5,3,0.8658786865308604,0.0673239683849333,0.7859531772575251,0.9365942028985508,0.914855072463768,0.875,0.9365942028985508,0.9003496503496505,0.8618881118881119,0.7779720279720279,0.7465034965034965,0.9230769230769232
3,-1,0,10,5,3,0.8835056248099727,0.0486229631415956,0.8193979933110367,0.914855072463768,0.914855072463768,0.8315217391304349,0.9365942028985508,0.8618881118881119,0.916083916083916,0.8234265734265734,0.854895104895105,0.9615384615384616
4,-1,1,10,5,3,0.853487635552853,0.0798011815353636,0.7642140468227425,0.8297101449275363,0.914855072463768,0.8315217391304349,0.914855072463768,0.9003496503496505,0.9388111888111887,0.7395104895104896,0.7395104895104896,0.9615384615384616
5,5,0,0,5,3,0.920942282355326,0.0533120321345138,0.8578595317725752,0.9166666666666669,0.9583333333333331,0.8731884057971017,0.9565217391304348,0.9615384615384616,0.9615384615384616,0.8234265734265734,0.9003496503496505,1.0
6,10,0,0,5,3,0.9092644674166414,0.0471479392690047,0.802675585284281,0.8949275362318841,0.9166666666666669,0.9166666666666669,0.914855072463768,0.9615384615384616,0.9615384615384616,0.9003496503496505,0.8618881118881119,0.9615384615384616
7,5,1,0,5,3,0.9060124657950744,0.0414167810209379,0.8795986622073579,0.9166666666666669,0.9365942028985508,0.8949275362318841,0.914855072463768,0.9388111888111887,0.9388111888111887,0.8164335664335665,0.8618881118881119,0.9615384615384616
8,10,1,0,5,3,0.9042059389885476,0.0544746471676266,0.7809364548494983,0.9365942028985508,0.9583333333333331,0.9166666666666669,0.9565217391304348,0.9230769230769232,0.8618881118881119,0.8618881118881119,0.8846153846153846,0.9615384615384616
9,5,0,5,5,3,0.8851677308199047,0.0625919094785872,0.8461538461538461,0.7898550724637681,0.9365942028985508,0.9166666666666669,0.914855072463768,0.9615384615384616,0.9003496503496505,0.8391608391608392,0.784965034965035,0.9615384615384616
10,10,0,5,5,3,0.9098066788284178,0.0588476612607573,0.7642140468227425,0.9583333333333331,0.9583333333333331,0.8949275362318841,0.9365942028985508,0.9230769230769232,0.9545454545454544,0.8618881118881119,0.8846153846153846,0.9615384615384616
11,5,1,5,5,3,0.8915247795682578,0.0587158463191276,0.7591973244147157,0.8949275362318841,0.9583333333333331,0.8731884057971017,0.9365942028985508,0.9615384615384616,0.8618881118881119,0.8846153846153846,0.8461538461538461,0.9388111888111887
12,10,1,5,5,3,0.9060188000405393,0.0564587677664654,0.802675585284281,0.8949275362318841,0.875,0.9166666666666669,0.9782608695652174,0.8846153846153846,1.0,0.8618881118881119,0.8846153846153846,0.9615384615384616
1,-1,0,5,5,4,0.8684947299077734,0.0417254996217666,0.8411371237458194,0.8731884057971017,0.7699275362318843,0.8731884057971017,0.9166666666666669,0.8461538461538461,0.854895104895105,0.9003496503496505,0.8933566433566433,0.916083916083916
2,-1,1,5,5,4,0.8610000506739637,0.054155619535747,0.862876254180602,0.8532608695652174,0.8115942028985507,0.914855072463768,0.7880434782608695,0.8076923076923077,0.8006993006993006,0.9388111888111887,0.916083916083916,0.916083916083916
3,-1,0,10,5,4,0.8711285091719875,0.0681960239602028,0.7424749163879598,0.8315217391304349,0.8115942028985507,0.914855072463768,1.0,0.9230769230769232,0.8706293706293706,0.8234265734265734,0.8933566433566433,0.9003496503496505
4,-1,1,10,5,4,0.8883247187595014,0.0347715607700194,0.8411371237458194,0.914855072463768,0.8532608695652174,0.914855072463768,0.8713768115942029,0.8618881118881119,0.854895104895105,0.9388111888111887,0.9388111888111887,0.8933566433566433
5,5,0,0,5,4,0.9011464984291072,0.036094622943563,0.9230769230769232,0.8731884057971017,0.8731884057971017,0.9166666666666669,0.914855072463768,0.9230769230769232,0.8164335664335665,0.9388111888111887,0.9388111888111887,0.8933566433566433
6,10,0,0,5,4,0.8945322793148881,0.0560877608178382,0.8244147157190636,0.8315217391304349,0.8532608695652174,1.0,0.8731884057971017,0.8461538461538461,0.9003496503496505,0.9615384615384616,0.9388111888111887,0.916083916083916
7,5,1,0,5,4,0.8862977602108039,0.0479966532698707,0.802675585284281,0.8097826086956521,0.8532608695652174,0.9166666666666669,0.8949275362318841,0.8846153846153846,0.9003496503496505,0.9230769230769232,0.9615384615384616,0.916083916083916
8,10,1,0,5,4,0.8973066788284181,0.0528514522179788,0.8461538461538461,0.8949275362318841,0.8097826086956521,0.9583333333333331,0.9166666666666669,0.8618881118881119,0.8391608391608392,0.9230769230769232,0.9615384615384616,0.9615384615384616
9,5,0,5,5,4,0.8951327657849395,0.0469226278255374,0.8461538461538461,0.8315217391304349,0.8315217391304349,0.9583333333333331,0.9365942028985508,0.9230769230769232,0.8618881118881119,0.8846153846153846,0.9388111888111887,0.9388111888111887
10,10,0,5,5,4,0.9141545049153744,0.0542267724586446,0.8076923076923077,0.9166666666666669,0.8731884057971017,0.9583333333333331,1.0,0.8846153846153846,0.8618881118881119,0.9615384615384616,0.9388111888111887,0.9388111888111887
11,5,1,5,5,4,0.8873999189216579,0.0699518638660465,0.8461538461538461,0.8949275362318841,0.7282608695652175,0.9365942028985508,0.9365942028985508,0.8234265734265734,0.8618881118881119,0.9230769230769232,0.9615384615384616,0.9615384615384616
12,10,1,5,5,4,0.9093632816458902,0.0648231212708312,0.802675585284281,0.8514492753623188,0.8115942028985507,0.9583333333333331,1.0,0.9230769230769232,0.8846153846153846,0.9615384615384616,0.9615384615384616,0.9388111888111887
1,-1,0,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,-1,1,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,-1,0,10,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,-1,1,10,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5,0,0,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,10,0,0,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5,1,0,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,10,1,0,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,5,0,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10,0,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,5,1,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,10,1,5,6,60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-1,0,5,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,-1,1,5,6,1,0.9916666666666668,0.0249999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666669,1.0,1.0,1.0
3,-1,0,10,6,1,0.9916666666666668,0.0249999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666669,1.0,1.0,1.0
4,-1,1,10,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5,0,0,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,10,0,0,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5,1,0,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,10,1,0,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,5,0,5,6,1,0.9916666666666668,0.0249999999999999,1.0,1.0,1.0,0.9166666666666669,1.0,1.0,1.0,1.0,1.0,1.0
10,10,0,5,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,5,1,5,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,10,1,5,6,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-1,0,5,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,-1,1,5,6,2,0.99,0.0299999999999999,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,-1,0,10,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,-1,1,10,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5,0,0,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,10,0,0,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5,1,0,6,2,0.99,0.0299999999999999,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,10,1,0,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,5,0,5,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10,0,5,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,5,1,5,6,2,0.9916666666666668,0.0249999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666669,1.0,1.0
12,10,1,5,6,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-1,0,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,-1,1,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,-1,0,10,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,-1,1,10,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5,0,0,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,10,0,0,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5,1,0,6,3,0.9916666666666668,0.0249999999999999,1.0,1.0,1.0,1.0,1.0,0.9166666666666669,1.0,1.0,1.0,1.0
8,10,1,0,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,5,0,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10,0,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,5,1,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,10,1,5,6,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-1,0,5,6,4,0.9916666666666666,0.0249999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666669
2,-1,1,5,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,-1,0,10,6,4,0.9916666666666666,0.0249999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666669
4,-1,1,10,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5,0,0,6,4,0.99,0.0299999999999999,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,10,0,0,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5,1,0,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,10,1,0,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,5,0,5,6,4,0.9833333333333334,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,1.0
10,10,0,5,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,5,1,5,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,10,1,5,6,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-1,0,5,7,60,0.7866666666666666,0.0976956725983522,0.8583333333333333,0.7000000000000001,0.7833333333333334,0.6000000000000001,0.6583333333333333,0.7916666666666666,0.8833333333333333,0.9166666666666669,0.8333333333333334,0.8416666666666667
2,-1,1,5,7,60,0.7458333333333333,0.0789030699304181,0.7833333333333334,0.7083333333333334,0.7333333333333334,0.5583333333333332,0.675,0.7583333333333332,0.8166666666666667,0.8416666666666667,0.8083333333333333,0.775
3,-1,0,10,7,60,0.7575000000000001,0.0894000062142677,0.775,0.775,0.6583333333333333,0.5583333333333332,0.7333333333333334,0.7916666666666666,0.8583333333333333,0.7416666666666667,0.8833333333333333,0.8
4,-1,1,10,7,60,0.7258333333333333,0.0783909362674594,0.8166666666666667,0.7416666666666667,0.675,0.575,0.6666666666666667,0.6833333333333333,0.7833333333333334,0.85,0.775,0.6916666666666667
5,5,0,0,7,60,0.7883333333333333,0.0673094016876955,0.875,0.8083333333333333,0.775,0.7333333333333334,0.7000000000000001,0.8333333333333334,0.85,0.8833333333333333,0.7083333333333334,0.7166666666666667
6,10,0,0,7,60,0.8283333333333334,0.0792499561864582,0.8916666666666666,0.8166666666666667,0.8166666666666667,0.6166666666666667,0.8083333333333333,0.9166666666666669,0.875,0.8833333333333333,0.8166666666666667,0.8416666666666667
7,5,1,0,7,60,0.7975000000000001,0.0586953055098011,0.8,0.775,0.775,0.65,0.8833333333333333,0.8,0.8416666666666667,0.8166666666666667,0.8416666666666667,0.7916666666666666
8,10,1,0,7,60,0.8258333333333333,0.0648127645178358,0.8833333333333333,0.775,0.7916666666666666,0.6916666666666668,0.85,0.8416666666666667,0.9166666666666669,0.8833333333333333,0.8583333333333333,0.7666666666666668
9,5,0,5,7,60,0.7816666666666666,0.0535931173027117,0.8083333333333333,0.6583333333333333,0.8083333333333333,0.7166666666666668,0.8083333333333333,0.8333333333333334,0.8,0.8416666666666667,0.7833333333333334,0.7583333333333332
10,10,0,5,7,60,0.8408333333333333,0.0253995844235469,0.8416666666666667,0.8416666666666667,0.8166666666666667,0.8666666666666667,0.875,0.875,0.8,0.8083333333333333,0.85,0.8333333333333334
11,5,1,5,7,60,0.8083333333333333,0.0720724943681321,0.8833333333333333,0.7083333333333334,0.775,0.725,0.8833333333333333,0.875,0.8416666666666667,0.85,0.85,0.6916666666666667
12,10,1,5,7,60,0.8366666666666667,0.0477551626063146,0.8333333333333334,0.8416666666666667,0.85,0.75,0.8083333333333333,0.875,0.8833333333333333,0.875,0.8916666666666666,0.7583333333333332
1,-1,0,5,7,1,0.7466666666666668,0.0868587614719691,0.8,0.7416666666666667,0.5666666666666668,0.8083333333333333,0.775,0.725,0.8166666666666667,0.8833333333333333,0.65,0.7000000000000001
2,-1,1,5,7,1,0.7575000000000001,0.0835372505067183,0.8416666666666667,0.7416666666666667,0.6083333333333334,0.8166666666666667,0.75,0.7333333333333334,0.8833333333333333,0.8416666666666667,0.6583333333333333,0.7000000000000001
3,-1,0,10,7,1,0.7283333333333334,0.0830996724154527,0.8416666666666667,0.7083333333333334,0.5666666666666668,0.8416666666666667,0.6916666666666667,0.6916666666666667,0.7416666666666667,0.8166666666666667,0.65,0.7333333333333334
4,-1,1,10,7,1,0.7341666666666666,0.0766893082508898,0.775,0.6333333333333334,0.6083333333333334,0.8083333333333333,0.775,0.7000000000000001,0.8416666666666667,0.8083333333333333,0.6583333333333333,0.7333333333333334
5,5,0,0,7,1,0.8233333333333335,0.0887255443613744,0.8416666666666667,0.8583333333333333,0.75,0.8166666666666667,0.8833333333333333,0.8333333333333334,0.9166666666666669,0.9583333333333331,0.7333333333333334,0.6416666666666666
6,10,0,0,7,1,0.7758333333333334,0.0804889571445811,0.8,0.7333333333333334,0.6333333333333334,0.825,0.775,0.775,0.925,0.775,0.6666666666666667,0.85
7,5,1,0,7,1,0.7891666666666667,0.0760162628798747,0.8,0.8,0.7416666666666667,0.8166666666666667,0.775,0.8,0.925,0.875,0.6333333333333334,0.725
8,10,1,0,7,1,0.78,0.0839311887467611,0.75,0.8166666666666667,0.675,0.75,0.7416666666666667,0.8833333333333333,0.85,0.9,0.6249999999999999,0.8083333333333333
9,5,0,5,7,1,0.7975000000000001,0.0796738141842516,0.85,0.75,0.7083333333333334,0.8333333333333333,0.8416666666666667,0.725,0.85,0.9666666666666668,0.7166666666666667,0.7333333333333334
10,10,0,5,7,1,0.8125,0.0904656165500339,0.8083333333333333,0.8083333333333333,0.7000000000000001,0.8583333333333333,0.85,0.8,0.8833333333333333,0.9583333333333331,0.6166666666666667,0.8416666666666667
11,5,1,5,7,1,0.7975,0.0554088340329309,0.8416666666666667,0.7000000000000001,0.7833333333333334,0.8166666666666667,0.85,0.725,0.85,0.875,0.7666666666666668,0.7666666666666668
12,10,1,5,7,1,0.8241666666666667,0.0832040664070372,0.8,0.8416666666666667,0.7416666666666667,0.8583333333333333,0.8833333333333333,0.8,0.9583333333333331,0.925,0.6666666666666667,0.7666666666666668
1,-1,0,5,7,2,0.7300000000000001,0.084013887740857,0.8083333333333333,0.575,0.6916666666666667,0.75,0.7083333333333334,0.8916666666666666,0.775,0.7666666666666668,0.65,0.6833333333333333
2,-1,1,5,7,2,0.7583333333333334,0.0762852832756387,0.8,0.65,0.8083333333333333,0.7333333333333334,0.7000000000000001,0.8916666666666666,0.7416666666666667,0.7583333333333332,0.85,0.65
3,-1,0,10,7,2,0.7183333333333334,0.0873053390247253,0.8083333333333333,0.575,0.7000000000000001,0.7916666666666666,0.6083333333333334,0.85,0.7833333333333334,0.6583333333333333,0.75,0.6583333333333333
4,-1,1,10,7,2,0.7283333333333333,0.0798609903380729,0.775,0.6083333333333334,0.8166666666666667,0.6583333333333333,0.6333333333333334,0.85,0.7416666666666667,0.6916666666666667,0.8166666666666667,0.6916666666666667
5,5,0,0,7,2,0.7691666666666667,0.0885884680230258,0.8083333333333333,0.6166666666666667,0.8916666666666666,0.775,0.6916666666666667,0.8083333333333333,0.7416666666666667,0.9,0.8,0.6583333333333333
6,10,0,0,7,2,0.8300000000000001,0.0718988487004099,0.775,0.725,0.9333333333333332,0.8916666666666666,0.8166666666666667,0.8916666666666666,0.8916666666666666,0.85,0.8166666666666667,0.7083333333333334
7,5,1,0,7,2,0.8008333333333333,0.0822808537199808,0.8083333333333333,0.6833333333333333,0.925,0.7916666666666666,0.775,0.85,0.8,0.8916666666666666,0.8416666666666667,0.6416666666666666
8,10,1,0,7,2,0.8091666666666665,0.0566972956439134,0.8083333333333333,0.6916666666666667,0.85,0.8166666666666667,0.7833333333333334,0.85,0.8166666666666667,0.8916666666666666,0.85,0.7333333333333334
9,5,0,5,7,2,0.7491666666666666,0.1058333333333333,0.7666666666666668,0.6416666666666666,0.775,0.925,0.6583333333333333,0.8166666666666667,0.7000000000000001,0.8083333333333333,0.85,0.55
10,10,0,5,7,2,0.8191666666666666,0.0867667691125019,0.7666666666666668,0.6833333333333333,0.8916666666666666,0.8916666666666666,0.775,0.7583333333333332,0.8583333333333333,0.9666666666666668,0.8833333333333333,0.7166666666666667
11,5,1,5,7,2,0.8158333333333332,0.0900963989908093,0.7333333333333334,0.6416666666666666,0.8916666666666666,0.8916666666666666,0.8666666666666667,0.8916666666666666,0.775,0.8833333333333333,0.8833333333333333,0.7000000000000001
12,10,1,5,7,2,0.7916666666666666,0.0843274042711567,0.7666666666666668,0.6416666666666666,0.8833333333333333,0.925,0.7083333333333334,0.8083333333333333,0.775,0.8083333333333333,0.8833333333333333,0.7166666666666667
1,-1,0,5,7,3,0.7691666666666667,0.0711073132666394,0.8083333333333333,0.7083333333333334,0.75,0.8083333333333333,0.7666666666666668,0.7833333333333334,0.8583333333333333,0.7583333333333332,0.85,0.6000000000000001
2,-1,1,5,7,3,0.7583333333333333,0.0689202437604511,0.8083333333333333,0.6000000000000001,0.7416666666666667,0.725,0.7666666666666668,0.7083333333333334,0.7833333333333334,0.7583333333333332,0.8416666666666667,0.85
3,-1,0,10,7,3,0.7358333333333333,0.0933965559679085,0.8083333333333333,0.675,0.5833333333333333,0.775,0.7333333333333334,0.8166666666666667,0.825,0.7666666666666668,0.8166666666666667,0.5583333333333332
4,-1,1,10,7,3,0.76,0.0599536858286831,0.8083333333333333,0.7333333333333334,0.7000000000000001,0.7000000000000001,0.7666666666666668,0.7833333333333334,0.675,0.7583333333333332,0.7833333333333334,0.8916666666666666
5,5,0,0,7,3,0.7741666666666667,0.0597971106697007,0.8333333333333334,0.7666666666666668,0.7000000000000001,0.6916666666666667,0.7833333333333334,0.775,0.7083333333333334,0.8333333333333334,0.7666666666666668,0.8833333333333333
6,10,0,0,7,3,0.7741666666666667,0.0577891281586193,0.7583333333333332,0.6916666666666667,0.7666666666666668,0.675,0.7333333333333334,0.7833333333333334,0.825,0.8416666666666667,0.8166666666666667,0.85
7,5,1,0,7,3,0.78,0.0597680702568036,0.8416666666666667,0.6833333333333333,0.7416666666666667,0.775,0.7833333333333334,0.7333333333333334,0.8166666666666667,0.7083333333333333,0.85,0.8666666666666667
8,10,1,0,7,3,0.8025,0.0413403891827081,0.7666666666666668,0.85,0.75,0.775,0.7416666666666667,0.825,0.7833333333333334,0.85,0.85,0.8333333333333333
9,5,0,5,7,3,0.7725,0.0841666666666666,0.9583333333333331,0.7166666666666667,0.75,0.6916666666666667,0.775,0.8166666666666667,0.6416666666666666,0.8,0.7333333333333334,0.8416666666666667
10,10,0,5,7,3,0.8066666666666666,0.0607590871118606,0.875,0.8,0.7833333333333334,0.775,0.7416666666666667,0.775,0.75,0.7583333333333332,0.925,0.8833333333333333
11,5,1,5,7,3,0.795,0.0449073119510249,0.8083333333333333,0.7666666666666668,0.85,0.7583333333333332,0.7000000000000001,0.775,0.8416666666666667,0.7916666666666666,0.85,0.8083333333333333
12,10,1,5,7,3,0.8041666666666666,0.0814154298780165,0.8333333333333334,0.6583333333333333,0.7666666666666668,0.7833333333333334,0.85,0.8166666666666667,0.6833333333333332,0.9166666666666669,0.8166666666666667,0.9166666666666669
1,-1,0,5,7,4,0.7625,0.0834374349770866,0.7333333333333334,0.8166666666666667,0.5916666666666666,0.8583333333333333,0.8,0.8083333333333333,0.8416666666666667,0.7000000000000001,0.6583333333333333,0.8166666666666667
2,-1,1,5,7,4,0.7408333333333335,0.0682570712657507,0.775,0.7833333333333334,0.7333333333333334,0.7166666666666668,0.6833333333333333,0.8416666666666667,0.75,0.7333333333333334,0.5833333333333333,0.8083333333333333
3,-1,0,10,7,4,0.7291666666666667,0.0742789412357978,0.7333333333333334,0.7916666666666666,0.5916666666666666,0.75,0.8333333333333334,0.7083333333333334,0.6583333333333333,0.7000000000000001,0.6833333333333332,0.8416666666666667
4,-1,1,10,7,4,0.735,0.0708872343937891,0.775,0.6833333333333332,0.75,0.75,0.725,0.8416666666666667,0.7666666666666668,0.6666666666666667,0.5833333333333333,0.8083333333333333
5,5,0,0,7,4,0.7966666666666666,0.1007058422668052,0.8083333333333333,0.8416666666666667,0.7333333333333334,0.75,0.6916666666666667,0.8416666666666667,1.0,0.7833333333333334,0.6249999999999999,0.8916666666666666
6,10,0,0,7,4,0.7958333333333334,0.0817559036264524,0.8083333333333333,0.8166666666666667,0.75,0.7583333333333334,0.725,0.8,1.0,0.7416666666666667,0.7000000000000001,0.8583333333333333
7,5,1,0,7,4,0.7558333333333334,0.0444175265707881,0.8416666666666667,0.7333333333333334,0.8083333333333333,0.7833333333333334,0.7666666666666668,0.725,0.75,0.7000000000000001,0.6916666666666667,0.7583333333333332
8,10,1,0,7,4,0.7958333333333333,0.0406970514902492,0.775,0.825,0.8166666666666667,0.7416666666666667,0.7666666666666668,0.775,0.8916666666666666,0.7666666666666668,0.7833333333333334,0.8166666666666667
9,5,0,5,7,4,0.7833333333333332,0.0451848057057531,0.775,0.775,0.725,0.825,0.8,0.7666666666666668,0.85,0.8083333333333333,0.6916666666666667,0.8166666666666667
